#step,cat_index,cat,V 
162,1,Defective,3
163,1,Defective,3
164,1,Defective,3
165,1,Defective,3
166,1,Defective,3
167,1,Defective,3
168,1,Defective,3
169,1,Defective,3
170,2,Crystal,3
171,1,Defective,3
172,1,Defective,3
173,2,Crystal,3
174,2,Crystal,3
175,2,Crystal,3
176,2,Crystal,3
177,2,Crystal,3
178,2,Crystal,3
179,2,Crystal,3
180,2,Crystal,3
181,2,Crystal,3
182,2,Crystal,3
183,2,Crystal,3
184,2,Crystal,3
185,2,Crystal,3
186,2,Crystal,3
187,1,Defective,3
188,1,Defective,3
189,1,Defective,3
190,1,Defective,3
191,1,Defective,3
192,1,Defective,3
193,1,Defective,3
194,1,Defective,3
195,1,Defective,3
196,1,Defective,3
197,1,Defective,3
198,1,Defective,3
199,1,Defective,3
200,1,Defective,3
201,1,Defective,3
202,1,Defective,3
203,1,Defective,3
204,1,Defective,3
205,1,Defective,3
206,1,Defective,3
207,1,Defective,3
208,1,Defective,3
209,1,Defective,3
210,1,Defective,3
211,1,Defective,3
212,1,Defective,3
213,1,Defective,3
214,1,Defective,3
215,1,Defective,3
216,1,Defective,3
217,1,Defective,3
218,1,Defective,3
219,1,Defective,3
220,1,Defective,3
221,1,Defective,3
222,1,Defective,3
223,1,Defective,3
224,1,Defective,3
225,1,Defective,3
226,1,Defective,3
227,1,Defective,3
228,1,Defective,3
229,1,Defective,3
230,1,Defective,3
231,1,Defective,3
232,1,Defective,3
233,1,Defective,3
234,1,Defective,3
235,1,Defective,3
236,1,Defective,3
237,1,Defective,3
238,1,Defective,3
239,1,Defective,3
240,1,Defective,3
241,1,Defective,3
242,1,Defective,3
243,1,Defective,3
244,1,Defective,3
245,1,Defective,3
246,1,Defective,3
247,1,Defective,3
248,1,Defective,3
249,1,Defective,3
250,1,Defective,3
251,1,Defective,3
252,1,Defective,3
253,1,Defective,3
254,1,Defective,3
255,1,Defective,3
256,1,Defective,3
257,1,Defective,3
258,1,Defective,3
259,1,Defective,3
260,1,Defective,3
261,1,Defective,3
262,1,Defective,3
263,1,Defective,3
264,1,Defective,3
265,1,Defective,3
266,1,Defective,3
267,1,Defective,3
268,1,Defective,3
269,1,Defective,3
270,1,Defective,3
271,1,Defective,3
272,1,Defective,3
273,1,Defective,3
274,1,Defective,3
275,1,Defective,3
276,1,Defective,3
277,1,Defective,3
278,1,Defective,3
279,1,Defective,3
280,1,Defective,3
281,1,Defective,3
282,1,Defective,3
283,1,Defective,3
284,1,Defective,3
285,1,Defective,3
286,1,Defective,3
287,1,Defective,3
288,1,Defective,3
289,1,Defective,3
290,1,Defective,3
291,1,Defective,3
292,1,Defective,3
293,1,Defective,3
294,1,Defective,3
295,1,Defective,3
296,1,Defective,3
297,1,Defective,3
298,1,Defective,3
299,1,Defective,3
300,1,Defective,3
301,1,Defective,3
302,1,Defective,3
303,1,Defective,3
304,1,Defective,3
305,1,Defective,3
306,1,Defective,3
307,1,Defective,3
308,1,Defective,3
309,1,Defective,3
310,1,Defective,3
311,1,Defective,3
312,1,Defective,3
313,1,Defective,3
314,1,Defective,3
315,1,Defective,3
316,1,Defective,3
317,2,Crystal,3
318,2,Crystal,3
319,2,Crystal,3
320,2,Crystal,3
321,2,Crystal,3
322,2,Crystal,3
323,2,Crystal,3
324,2,Crystal,3
325,2,Crystal,3
326,2,Crystal,3
327,2,Crystal,3
328,2,Crystal,3
329,2,Crystal,3
330,2,Crystal,3
331,2,Crystal,3
332,2,Crystal,3
333,2,Crystal,3
334,2,Crystal,3
335,2,Crystal,3
336,2,Crystal,3
337,2,Crystal,3
338,2,Crystal,3
339,2,Crystal,3
340,2,Crystal,3
341,2,Crystal,3
342,2,Crystal,3
343,2,Crystal,3
344,2,Crystal,3
345,2,Crystal,3
346,2,Crystal,3
347,2,Crystal,3
348,2,Crystal,3
349,2,Crystal,3
350,2,Crystal,3
351,2,Crystal,3
352,2,Crystal,3
353,2,Crystal,3
354,2,Crystal,3
355,2,Crystal,3
356,2,Crystal,3
357,2,Crystal,3
358,2,Crystal,3
359,2,Crystal,3
360,2,Crystal,3
361,2,Crystal,3
362,2,Crystal,3
363,2,Crystal,3
364,2,Crystal,3
365,2,Crystal,3
366,2,Crystal,3
367,2,Crystal,3
368,2,Crystal,3
369,2,Crystal,3
370,2,Crystal,3
371,2,Crystal,3
372,2,Crystal,3
373,2,Crystal,3
374,2,Crystal,3
375,2,Crystal,3
376,2,Crystal,3
377,2,Crystal,3
378,2,Crystal,3
379,2,Crystal,3
380,2,Crystal,3
381,2,Crystal,3
382,2,Crystal,3
383,2,Crystal,3
384,2,Crystal,3
385,2,Crystal,3
386,2,Crystal,3
387,2,Crystal,3
388,2,Crystal,3
389,2,Crystal,3
390,2,Crystal,3
391,2,Crystal,3
392,2,Crystal,3
393,2,Crystal,3
394,2,Crystal,3
395,2,Crystal,3
396,2,Crystal,3
397,2,Crystal,3
398,2,Crystal,3
399,2,Crystal,3
400,2,Crystal,3
401,2,Crystal,3
402,2,Crystal,3
403,2,Crystal,3
404,2,Crystal,3
405,2,Crystal,3
406,2,Crystal,3
407,2,Crystal,3
408,2,Crystal,3
409,2,Crystal,3
410,2,Crystal,3
411,2,Crystal,3
412,2,Crystal,3
413,2,Crystal,3
414,2,Crystal,3
415,2,Crystal,3
416,2,Crystal,3
417,2,Crystal,3
418,2,Crystal,3
419,2,Crystal,3
420,2,Crystal,3
421,2,Crystal,3
422,2,Crystal,3
423,2,Crystal,3
424,2,Crystal,3
425,2,Crystal,3
426,2,Crystal,3
427,2,Crystal,3
428,2,Crystal,3
429,2,Crystal,3
430,2,Crystal,3
431,2,Crystal,3
432,2,Crystal,3
433,2,Crystal,3
434,2,Crystal,3
435,2,Crystal,3
436,2,Crystal,3
437,2,Crystal,3
438,2,Crystal,3
439,2,Crystal,3
440,2,Crystal,3
441,2,Crystal,3
442,2,Crystal,3
443,2,Crystal,3
444,2,Crystal,3
445,2,Crystal,3
446,1,Defective,3
447,2,Crystal,3
448,2,Crystal,3
449,2,Crystal,3
450,2,Crystal,3
451,2,Crystal,3
452,2,Crystal,3
453,2,Crystal,3
454,2,Crystal,3
455,2,Crystal,3
456,2,Crystal,3
457,2,Crystal,3
458,2,Crystal,3
459,2,Crystal,3
460,2,Crystal,3
461,2,Crystal,3
462,2,Crystal,3
463,2,Crystal,3
464,2,Crystal,3
465,2,Crystal,3
466,2,Crystal,3
467,2,Crystal,3
468,2,Crystal,3
469,2,Crystal,3
470,2,Crystal,3
471,2,Crystal,3
472,2,Crystal,3
473,2,Crystal,3
474,2,Crystal,3
475,2,Crystal,3
476,2,Crystal,3
477,2,Crystal,3
478,2,Crystal,3
479,2,Crystal,3
480,2,Crystal,3
481,2,Crystal,3
482,2,Crystal,3
483,2,Crystal,3
484,2,Crystal,3
485,2,Crystal,3
486,2,Crystal,3
487,2,Crystal,3
488,2,Crystal,3
489,2,Crystal,3
490,2,Crystal,3
491,2,Crystal,3
492,2,Crystal,3
493,2,Crystal,3
494,2,Crystal,3
495,2,Crystal,3
496,2,Crystal,3
497,2,Crystal,3
498,2,Crystal,3
499,2,Crystal,3
500,2,Crystal,3
501,2,Crystal,3
502,2,Crystal,3
503,2,Crystal,3
504,2,Crystal,3
505,2,Crystal,3
506,2,Crystal,3
507,2,Crystal,3
508,1,Defective,3
509,2,Crystal,3
510,2,Crystal,3
511,1,Defective,3
512,2,Crystal,3
513,2,Crystal,3
514,2,Crystal,3
515,2,Crystal,3
516,2,Crystal,3
517,2,Crystal,3
518,2,Crystal,3
519,2,Crystal,3
520,2,Crystal,3
521,2,Crystal,3
522,2,Crystal,3
523,2,Crystal,3
524,2,Crystal,3
525,2,Crystal,3
526,2,Crystal,3
527,2,Crystal,3
528,2,Crystal,3
529,2,Crystal,3
530,2,Crystal,3
531,1,Defective,3
532,1,Defective,3
533,1,Defective,3
534,2,Crystal,3
535,2,Crystal,3
536,2,Crystal,3
537,1,Defective,3
538,2,Crystal,3
539,2,Crystal,3
540,2,Crystal,3
541,1,Defective,3
542,2,Crystal,3
543,2,Crystal,3
544,2,Crystal,3
545,2,Crystal,3
546,2,Crystal,3
547,2,Crystal,3
548,2,Crystal,3
549,2,Crystal,3
550,2,Crystal,3
551,2,Crystal,3
552,2,Crystal,3
553,2,Crystal,3
554,2,Crystal,3
555,2,Crystal,3
556,2,Crystal,3
557,2,Crystal,3
558,2,Crystal,3
559,2,Crystal,3
560,2,Crystal,3
561,2,Crystal,3
562,2,Crystal,3
563,2,Crystal,3
564,2,Crystal,3
565,2,Crystal,3
566,2,Crystal,3
567,2,Crystal,3
568,2,Crystal,3
569,2,Crystal,3
570,2,Crystal,3
571,2,Crystal,3
572,2,Crystal,3
573,2,Crystal,3
574,2,Crystal,3
575,2,Crystal,3
576,2,Crystal,3
577,2,Crystal,3
578,2,Crystal,3
579,2,Crystal,3
580,2,Crystal,3
581,2,Crystal,3
582,2,Crystal,3
583,2,Crystal,3
584,2,Crystal,3
585,2,Crystal,3
586,2,Crystal,3
587,2,Crystal,3
588,2,Crystal,3
589,2,Crystal,3
590,2,Crystal,3
591,2,Crystal,3
592,2,Crystal,3
593,2,Crystal,3
594,2,Crystal,3
595,2,Crystal,3
596,2,Crystal,3
597,2,Crystal,3
598,2,Crystal,3
599,2,Crystal,3
600,2,Crystal,3
601,2,Crystal,3
602,2,Crystal,3
603,2,Crystal,3
604,2,Crystal,3
605,2,Crystal,3
606,2,Crystal,3
607,2,Crystal,3
608,2,Crystal,3
609,2,Crystal,3
610,2,Crystal,3
611,2,Crystal,3
612,2,Crystal,3
613,2,Crystal,3
614,2,Crystal,3
615,2,Crystal,3
616,2,Crystal,3
617,1,Defective,3
618,2,Crystal,3
619,2,Crystal,3
620,2,Crystal,3
621,2,Crystal,3
622,2,Crystal,3
623,2,Crystal,3
624,2,Crystal,3
625,2,Crystal,3
626,2,Crystal,3
627,2,Crystal,3
628,2,Crystal,3
629,2,Crystal,3
630,2,Crystal,3
631,2,Crystal,3
632,2,Crystal,3
633,2,Crystal,3
634,2,Crystal,3
635,2,Crystal,3
636,2,Crystal,3
637,2,Crystal,3
638,2,Crystal,3
639,2,Crystal,3
640,2,Crystal,3
641,2,Crystal,3
642,2,Crystal,3
643,2,Crystal,3
644,2,Crystal,3
645,2,Crystal,3
646,2,Crystal,3
647,2,Crystal,3
648,2,Crystal,3
649,2,Crystal,3
650,2,Crystal,3
651,2,Crystal,3
652,2,Crystal,3
653,2,Crystal,3
654,2,Crystal,3
655,2,Crystal,3
656,2,Crystal,3
657,2,Crystal,3
658,2,Crystal,3
659,2,Crystal,3
660,2,Crystal,3
661,2,Crystal,3
662,2,Crystal,3
663,2,Crystal,3
664,2,Crystal,3
665,2,Crystal,3
666,2,Crystal,3
667,2,Crystal,3
668,2,Crystal,3
669,2,Crystal,3
670,2,Crystal,3
671,2,Crystal,3
672,2,Crystal,3
673,2,Crystal,3
674,2,Crystal,3
675,2,Crystal,3
676,2,Crystal,3
677,2,Crystal,3
678,2,Crystal,3
679,2,Crystal,3
680,2,Crystal,3
681,2,Crystal,3
682,2,Crystal,3
683,2,Crystal,3
684,2,Crystal,3
685,2,Crystal,3
686,2,Crystal,3
687,2,Crystal,3
688,2,Crystal,3
689,2,Crystal,3
690,1,Defective,3
691,1,Defective,3
692,2,Crystal,3
693,2,Crystal,3
694,1,Defective,3
695,1,Defective,3
696,2,Crystal,3
697,2,Crystal,3
698,1,Defective,3
699,2,Crystal,3
700,2,Crystal,3
701,1,Defective,3
702,2,Crystal,3
703,2,Crystal,3
704,2,Crystal,3
705,2,Crystal,3
706,1,Defective,3
707,2,Crystal,3
708,1,Defective,3
709,1,Defective,3
710,1,Defective,3
711,2,Crystal,3
712,2,Crystal,3
713,2,Crystal,3
714,1,Defective,3
715,1,Defective,3
716,1,Defective,3
717,1,Defective,3
718,1,Defective,3
719,1,Defective,3
720,2,Crystal,3
721,1,Defective,3
722,1,Defective,3
723,1,Defective,3
724,1,Defective,3
725,2,Crystal,3
726,1,Defective,3
727,1,Defective,3
728,1,Defective,3
729,1,Defective,3
730,1,Defective,3
731,2,Crystal,3
732,1,Defective,3
733,2,Crystal,3
734,2,Crystal,3
735,2,Crystal,3
736,2,Crystal,3
737,2,Crystal,3
738,2,Crystal,3
739,2,Crystal,3
740,2,Crystal,3
741,2,Crystal,3
742,1,Defective,3
743,1,Defective,3
744,2,Crystal,3
745,2,Crystal,3
746,2,Crystal,3
747,2,Crystal,3
748,2,Crystal,3
749,2,Crystal,3
750,2,Crystal,3
751,2,Crystal,3
752,2,Crystal,3
753,2,Crystal,3
754,2,Crystal,3
755,2,Crystal,3
756,2,Crystal,3
757,2,Crystal,3
758,2,Crystal,3
759,2,Crystal,3
760,2,Crystal,3
761,2,Crystal,3
762,2,Crystal,3
763,2,Crystal,3
764,2,Crystal,3
765,2,Crystal,3
766,2,Crystal,3
767,2,Crystal,3
768,2,Crystal,3
769,2,Crystal,3
770,2,Crystal,3
771,2,Crystal,3
772,2,Crystal,3
773,2,Crystal,3
774,2,Crystal,3
775,2,Crystal,3
776,2,Crystal,3
777,2,Crystal,3
778,2,Crystal,3
779,2,Crystal,3
780,2,Crystal,3
781,2,Crystal,3
782,2,Crystal,3
783,2,Crystal,3
784,2,Crystal,3
785,2,Crystal,3
786,2,Crystal,3
787,2,Crystal,3
788,2,Crystal,3
789,2,Crystal,3
790,2,Crystal,3
791,2,Crystal,3
792,2,Crystal,3
793,2,Crystal,3
794,2,Crystal,3
795,2,Crystal,3
796,2,Crystal,3
797,2,Crystal,3
798,2,Crystal,3
799,2,Crystal,3
800,2,Crystal,3
801,2,Crystal,3
802,2,Crystal,3
803,2,Crystal,3
804,2,Crystal,3
805,2,Crystal,3
806,2,Crystal,3
807,2,Crystal,3
808,2,Crystal,3
809,2,Crystal,3
810,2,Crystal,3
811,2,Crystal,3
812,2,Crystal,3
813,2,Crystal,3
814,2,Crystal,3
815,2,Crystal,3
816,2,Crystal,3
817,2,Crystal,3
818,2,Crystal,3
819,2,Crystal,3
820,2,Crystal,3
821,2,Crystal,3
822,2,Crystal,3
823,2,Crystal,3
824,2,Crystal,3
825,2,Crystal,3
826,2,Crystal,3
827,2,Crystal,3
828,2,Crystal,3
829,2,Crystal,3
830,2,Crystal,3
831,2,Crystal,3
832,2,Crystal,3
833,2,Crystal,3
834,2,Crystal,3
835,2,Crystal,3
836,2,Crystal,3
837,2,Crystal,3
838,2,Crystal,3
839,2,Crystal,3
840,2,Crystal,3
841,2,Crystal,3
842,2,Crystal,3
843,2,Crystal,3
844,2,Crystal,3
845,2,Crystal,3
846,2,Crystal,3
847,2,Crystal,3
848,2,Crystal,3
849,2,Crystal,3
850,2,Crystal,3
851,2,Crystal,3
852,2,Crystal,3
853,2,Crystal,3
854,2,Crystal,3
855,2,Crystal,3
856,2,Crystal,3
857,2,Crystal,3
858,2,Crystal,3
859,2,Crystal,3
860,2,Crystal,3
861,2,Crystal,3
862,2,Crystal,3
863,2,Crystal,3
864,2,Crystal,3
865,2,Crystal,3
866,2,Crystal,3
867,2,Crystal,3
868,2,Crystal,3
869,2,Crystal,3
870,2,Crystal,3
871,2,Crystal,3
872,2,Crystal,3
873,2,Crystal,3
874,2,Crystal,3
875,2,Crystal,3
876,2,Crystal,3
877,2,Crystal,3
878,2,Crystal,3
879,2,Crystal,3
880,2,Crystal,3
881,2,Crystal,3
882,2,Crystal,3
883,2,Crystal,3
884,2,Crystal,3
885,2,Crystal,3
886,2,Crystal,3
887,2,Crystal,3
888,2,Crystal,3
889,2,Crystal,3
890,2,Crystal,3
891,2,Crystal,3
892,2,Crystal,3
893,2,Crystal,3
894,2,Crystal,3
895,2,Crystal,3
896,2,Crystal,3
897,2,Crystal,3
898,2,Crystal,3
899,2,Crystal,3
900,2,Crystal,3
901,2,Crystal,3
902,2,Crystal,3
903,2,Crystal,3
904,2,Crystal,3
905,2,Crystal,3
906,2,Crystal,3
907,2,Crystal,3
908,2,Crystal,3
909,2,Crystal,3
910,2,Crystal,3
911,2,Crystal,3
912,2,Crystal,3
913,2,Crystal,3
914,2,Crystal,3
915,2,Crystal,3
916,2,Crystal,3
917,2,Crystal,3
918,2,Crystal,3
919,2,Crystal,3
920,2,Crystal,3
921,2,Crystal,3
922,2,Crystal,3
923,2,Crystal,3
924,2,Crystal,3
925,2,Crystal,3
926,2,Crystal,3
927,2,Crystal,3
928,2,Crystal,3
929,2,Crystal,3
930,2,Crystal,3
931,2,Crystal,3
932,2,Crystal,3
933,2,Crystal,3
934,2,Crystal,3
935,2,Crystal,3
936,2,Crystal,3
937,2,Crystal,3
938,2,Crystal,3
939,2,Crystal,3
940,2,Crystal,3
941,2,Crystal,3
942,2,Crystal,3
943,2,Crystal,3
944,2,Crystal,3
945,2,Crystal,3
946,2,Crystal,3
947,2,Crystal,3
948,2,Crystal,3
949,2,Crystal,3
950,2,Crystal,3
951,2,Crystal,3
952,2,Crystal,3
953,2,Crystal,3
954,2,Crystal,3
955,2,Crystal,3
956,2,Crystal,3
957,2,Crystal,3
958,2,Crystal,3
959,2,Crystal,3
960,2,Crystal,3
961,2,Crystal,3
962,2,Crystal,3
963,2,Crystal,3
964,2,Crystal,3
965,2,Crystal,3
966,2,Crystal,3
967,2,Crystal,3
968,2,Crystal,3
969,2,Crystal,3
970,2,Crystal,3
971,2,Crystal,3
972,2,Crystal,3
973,2,Crystal,3
974,2,Crystal,3
975,2,Crystal,3
976,2,Crystal,3
977,2,Crystal,3
978,2,Crystal,3
979,2,Crystal,3
980,2,Crystal,3
981,2,Crystal,3
982,2,Crystal,3
983,2,Crystal,3
984,2,Crystal,3
985,2,Crystal,3
986,2,Crystal,3
987,2,Crystal,3
988,2,Crystal,3
989,2,Crystal,3
990,2,Crystal,3
991,2,Crystal,3
992,2,Crystal,3
993,2,Crystal,3
994,2,Crystal,3
995,2,Crystal,3
996,2,Crystal,3
997,2,Crystal,3
998,2,Crystal,3
999,2,Crystal,3
