#step,cat_index,cat,V 
280,1,Defective,4
281,2,Crystal,4
282,1,Defective,4
283,1,Defective,4
284,1,Defective,4
285,1,Defective,4
286,1,Defective,4
287,1,Defective,4
288,1,Defective,4
289,1,Defective,4
290,1,Defective,4
291,1,Defective,4
292,1,Defective,4
293,1,Defective,4
294,2,Crystal,4
295,2,Crystal,4
296,2,Crystal,4
297,2,Crystal,4
298,2,Crystal,4
299,2,Crystal,4
300,2,Crystal,4
301,2,Crystal,4
302,2,Crystal,4
303,2,Crystal,4
304,2,Crystal,4
305,2,Crystal,4
306,2,Crystal,4
307,2,Crystal,4
308,2,Crystal,4
309,2,Crystal,4
310,2,Crystal,4
311,2,Crystal,4
312,2,Crystal,4
313,2,Crystal,4
314,2,Crystal,4
315,2,Crystal,4
316,2,Crystal,4
317,1,Defective,4
318,2,Crystal,4
319,2,Crystal,4
320,2,Crystal,4
321,2,Crystal,4
322,2,Crystal,4
323,2,Crystal,4
324,2,Crystal,4
325,2,Crystal,4
326,2,Crystal,4
327,2,Crystal,4
328,2,Crystal,4
329,2,Crystal,4
330,2,Crystal,4
331,2,Crystal,4
332,2,Crystal,4
333,2,Crystal,4
334,2,Crystal,4
335,2,Crystal,4
336,2,Crystal,4
337,2,Crystal,4
338,2,Crystal,4
339,2,Crystal,4
340,2,Crystal,4
341,2,Crystal,4
342,2,Crystal,4
343,2,Crystal,4
344,2,Crystal,4
345,2,Crystal,4
346,2,Crystal,4
347,2,Crystal,4
348,2,Crystal,4
349,2,Crystal,4
350,2,Crystal,4
351,2,Crystal,4
352,2,Crystal,4
353,2,Crystal,4
354,2,Crystal,4
355,2,Crystal,4
356,2,Crystal,4
357,2,Crystal,4
358,2,Crystal,4
359,2,Crystal,4
360,2,Crystal,4
361,2,Crystal,4
362,2,Crystal,4
363,2,Crystal,4
364,2,Crystal,4
365,2,Crystal,4
366,2,Crystal,4
367,2,Crystal,4
368,2,Crystal,4
369,2,Crystal,4
370,2,Crystal,4
371,2,Crystal,4
372,2,Crystal,4
373,2,Crystal,4
374,2,Crystal,4
375,1,Defective,4
376,1,Defective,4
377,2,Crystal,4
378,2,Crystal,4
379,2,Crystal,4
380,2,Crystal,4
381,2,Crystal,4
382,2,Crystal,4
383,2,Crystal,4
384,2,Crystal,4
385,2,Crystal,4
386,2,Crystal,4
387,2,Crystal,4
388,2,Crystal,4
389,2,Crystal,4
390,2,Crystal,4
391,2,Crystal,4
392,2,Crystal,4
393,2,Crystal,4
394,2,Crystal,4
395,2,Crystal,4
396,2,Crystal,4
397,2,Crystal,4
398,2,Crystal,4
399,2,Crystal,4
400,2,Crystal,4
401,2,Crystal,4
402,2,Crystal,4
403,2,Crystal,4
404,2,Crystal,4
405,2,Crystal,4
406,2,Crystal,4
407,2,Crystal,4
408,2,Crystal,4
409,2,Crystal,4
410,2,Crystal,4
411,2,Crystal,4
412,2,Crystal,4
413,2,Crystal,4
414,2,Crystal,4
415,2,Crystal,4
416,2,Crystal,4
417,2,Crystal,4
418,2,Crystal,4
419,2,Crystal,4
420,2,Crystal,4
421,2,Crystal,4
422,2,Crystal,4
423,2,Crystal,4
424,2,Crystal,4
425,2,Crystal,4
426,2,Crystal,4
427,2,Crystal,4
428,2,Crystal,4
429,1,Defective,4
430,1,Defective,4
431,2,Crystal,4
432,1,Defective,4
433,1,Defective,4
434,1,Defective,4
435,2,Crystal,4
436,2,Crystal,4
437,2,Crystal,4
438,1,Defective,4
439,1,Defective,4
440,1,Defective,4
441,2,Crystal,4
442,2,Crystal,4
443,2,Crystal,4
444,1,Defective,4
445,2,Crystal,4
446,2,Crystal,4
447,2,Crystal,4
448,1,Defective,4
449,1,Defective,4
450,1,Defective,4
451,1,Defective,4
452,1,Defective,4
453,2,Crystal,4
454,2,Crystal,4
455,2,Crystal,4
456,2,Crystal,4
457,2,Crystal,4
458,2,Crystal,4
459,1,Defective,4
460,2,Crystal,4
461,2,Crystal,4
462,2,Crystal,4
463,1,Defective,4
464,1,Defective,4
465,2,Crystal,4
466,2,Crystal,4
467,2,Crystal,4
468,1,Defective,4
469,1,Defective,4
470,1,Defective,4
471,2,Crystal,4
472,2,Crystal,4
473,2,Crystal,4
474,2,Crystal,4
475,1,Defective,4
476,2,Crystal,4
477,1,Defective,4
478,1,Defective,4
479,1,Defective,4
480,1,Defective,4
481,1,Defective,4
482,1,Defective,4
483,1,Defective,4
484,1,Defective,4
485,1,Defective,4
486,1,Defective,4
487,1,Defective,4
488,1,Defective,4
489,1,Defective,4
490,1,Defective,4
491,1,Defective,4
492,1,Defective,4
493,1,Defective,4
494,1,Defective,4
495,1,Defective,4
496,2,Crystal,4
497,1,Defective,4
498,1,Defective,4
499,1,Defective,4
500,2,Crystal,4
501,2,Crystal,4
502,2,Crystal,4
503,1,Defective,4
504,1,Defective,4
505,1,Defective,4
506,1,Defective,4
507,1,Defective,4
508,2,Crystal,4
509,2,Crystal,4
510,2,Crystal,4
511,2,Crystal,4
512,1,Defective,4
513,1,Defective,4
514,2,Crystal,4
515,2,Crystal,4
516,2,Crystal,4
517,2,Crystal,4
518,2,Crystal,4
519,2,Crystal,4
520,2,Crystal,4
521,2,Crystal,4
522,2,Crystal,4
523,2,Crystal,4
524,2,Crystal,4
525,2,Crystal,4
526,2,Crystal,4
527,1,Defective,4
528,2,Crystal,4
529,1,Defective,4
530,1,Defective,4
531,2,Crystal,4
532,2,Crystal,4
533,2,Crystal,4
534,2,Crystal,4
535,2,Crystal,4
536,2,Crystal,4
537,2,Crystal,4
538,2,Crystal,4
539,1,Defective,4
540,2,Crystal,4
541,1,Defective,4
542,1,Defective,4
543,1,Defective,4
544,1,Defective,4
545,1,Defective,4
546,1,Defective,4
547,1,Defective,4
548,1,Defective,4
549,1,Defective,4
550,1,Defective,4
551,1,Defective,4
552,1,Defective,4
553,1,Defective,4
554,2,Crystal,4
555,1,Defective,4
556,1,Defective,4
557,1,Defective,4
558,1,Defective,4
559,1,Defective,4
560,1,Defective,4
561,1,Defective,4
562,1,Defective,4
563,1,Defective,4
564,1,Defective,4
565,1,Defective,4
566,1,Defective,4
567,1,Defective,4
568,1,Defective,4
569,1,Defective,4
570,1,Defective,4
571,1,Defective,4
572,1,Defective,4
573,1,Defective,4
574,1,Defective,4
575,1,Defective,4
576,1,Defective,4
577,1,Defective,4
578,1,Defective,4
579,1,Defective,4
580,1,Defective,4
581,1,Defective,4
582,1,Defective,4
583,1,Defective,4
584,1,Defective,4
585,1,Defective,4
586,1,Defective,4
587,1,Defective,4
588,1,Defective,4
589,1,Defective,4
590,1,Defective,4
591,1,Defective,4
592,1,Defective,4
593,1,Defective,4
594,1,Defective,4
595,1,Defective,4
596,1,Defective,4
597,1,Defective,4
598,1,Defective,4
599,1,Defective,4
600,1,Defective,4
601,1,Defective,4
602,1,Defective,4
603,1,Defective,4
604,1,Defective,4
605,1,Defective,4
606,1,Defective,4
607,1,Defective,4
608,1,Defective,4
609,1,Defective,4
610,1,Defective,4
611,1,Defective,4
612,1,Defective,4
613,1,Defective,4
614,1,Defective,4
615,1,Defective,4
616,1,Defective,4
617,1,Defective,4
618,1,Defective,4
619,1,Defective,4
620,2,Crystal,4
621,1,Defective,4
622,1,Defective,4
623,1,Defective,4
624,1,Defective,4
625,1,Defective,4
626,1,Defective,4
627,1,Defective,4
628,1,Defective,4
629,1,Defective,4
630,1,Defective,4
631,1,Defective,4
632,1,Defective,4
633,1,Defective,4
634,1,Defective,4
635,1,Defective,4
636,1,Defective,4
637,1,Defective,4
638,1,Defective,4
639,1,Defective,4
640,1,Defective,4
641,1,Defective,4
642,1,Defective,4
643,1,Defective,4
644,1,Defective,4
645,1,Defective,4
646,1,Defective,4
647,1,Defective,4
648,1,Defective,4
649,1,Defective,4
650,1,Defective,4
651,1,Defective,4
652,1,Defective,4
653,1,Defective,4
654,1,Defective,4
655,1,Defective,4
656,1,Defective,4
657,1,Defective,4
658,1,Defective,4
659,1,Defective,4
660,1,Defective,4
661,1,Defective,4
662,1,Defective,4
663,1,Defective,4
664,1,Defective,4
665,1,Defective,4
666,1,Defective,4
667,1,Defective,4
668,1,Defective,4
669,1,Defective,4
670,1,Defective,4
671,1,Defective,4
672,1,Defective,4
673,1,Defective,4
674,1,Defective,4
675,1,Defective,4
676,1,Defective,4
677,1,Defective,4
678,1,Defective,4
679,1,Defective,4
680,1,Defective,4
681,1,Defective,4
682,1,Defective,4
683,1,Defective,4
684,1,Defective,4
685,1,Defective,4
686,1,Defective,4
687,1,Defective,4
688,2,Crystal,4
689,1,Defective,4
690,1,Defective,4
691,1,Defective,4
692,1,Defective,4
693,1,Defective,4
694,1,Defective,4
695,1,Defective,4
696,1,Defective,4
697,1,Defective,4
698,2,Crystal,4
699,1,Defective,4
700,1,Defective,4
701,1,Defective,4
702,2,Crystal,4
703,1,Defective,4
704,1,Defective,4
705,1,Defective,4
706,1,Defective,4
707,2,Crystal,4
708,1,Defective,4
709,2,Crystal,4
710,1,Defective,4
711,1,Defective,4
712,1,Defective,4
713,1,Defective,4
714,1,Defective,4
715,1,Defective,4
716,1,Defective,4
717,1,Defective,4
718,1,Defective,4
719,1,Defective,4
720,1,Defective,4
721,2,Crystal,4
722,1,Defective,4
723,1,Defective,4
724,1,Defective,4
725,1,Defective,4
726,1,Defective,4
727,2,Crystal,4
728,1,Defective,4
729,2,Crystal,4
730,2,Crystal,4
731,2,Crystal,4
732,2,Crystal,4
733,2,Crystal,4
734,2,Crystal,4
735,1,Defective,4
736,2,Crystal,4
737,2,Crystal,4
738,2,Crystal,4
739,2,Crystal,4
740,2,Crystal,4
741,2,Crystal,4
742,2,Crystal,4
743,2,Crystal,4
744,1,Defective,4
745,1,Defective,4
746,2,Crystal,4
747,2,Crystal,4
748,1,Defective,4
749,1,Defective,4
750,2,Crystal,4
751,2,Crystal,4
752,2,Crystal,4
753,2,Crystal,4
754,2,Crystal,4
755,1,Defective,4
756,1,Defective,4
757,1,Defective,4
758,1,Defective,4
759,2,Crystal,4
760,1,Defective,4
761,1,Defective,4
762,1,Defective,4
763,1,Defective,4
764,2,Crystal,4
765,2,Crystal,4
766,2,Crystal,4
767,1,Defective,4
768,2,Crystal,4
769,2,Crystal,4
770,1,Defective,4
771,2,Crystal,4
772,2,Crystal,4
773,1,Defective,4
774,1,Defective,4
775,1,Defective,4
776,1,Defective,4
777,1,Defective,4
778,1,Defective,4
779,1,Defective,4
780,1,Defective,4
781,1,Defective,4
782,2,Crystal,4
783,2,Crystal,4
784,2,Crystal,4
785,2,Crystal,4
786,2,Crystal,4
787,2,Crystal,4
788,2,Crystal,4
789,2,Crystal,4
790,2,Crystal,4
791,1,Defective,4
792,2,Crystal,4
793,2,Crystal,4
794,1,Defective,4
795,1,Defective,4
796,2,Crystal,4
797,2,Crystal,4
798,2,Crystal,4
799,2,Crystal,4
800,1,Defective,4
801,1,Defective,4
802,2,Crystal,4
803,2,Crystal,4
804,1,Defective,4
805,2,Crystal,4
806,2,Crystal,4
807,2,Crystal,4
808,2,Crystal,4
809,2,Crystal,4
810,1,Defective,4
811,1,Defective,4
812,2,Crystal,4
813,2,Crystal,4
814,2,Crystal,4
815,2,Crystal,4
816,2,Crystal,4
817,2,Crystal,4
818,2,Crystal,4
819,2,Crystal,4
820,2,Crystal,4
821,2,Crystal,4
822,2,Crystal,4
823,2,Crystal,4
824,2,Crystal,4
825,2,Crystal,4
826,2,Crystal,4
827,2,Crystal,4
828,2,Crystal,4
829,2,Crystal,4
830,2,Crystal,4
831,2,Crystal,4
832,2,Crystal,4
833,2,Crystal,4
834,2,Crystal,4
835,2,Crystal,4
836,2,Crystal,4
837,2,Crystal,4
838,2,Crystal,4
839,2,Crystal,4
840,2,Crystal,4
841,2,Crystal,4
842,2,Crystal,4
843,2,Crystal,4
844,2,Crystal,4
845,2,Crystal,4
846,2,Crystal,4
847,2,Crystal,4
848,2,Crystal,4
849,2,Crystal,4
850,2,Crystal,4
851,2,Crystal,4
852,2,Crystal,4
853,1,Defective,4
854,2,Crystal,4
855,2,Crystal,4
856,2,Crystal,4
857,2,Crystal,4
858,2,Crystal,4
859,2,Crystal,4
860,2,Crystal,4
861,2,Crystal,4
862,2,Crystal,4
863,2,Crystal,4
864,2,Crystal,4
865,2,Crystal,4
866,2,Crystal,4
867,2,Crystal,4
868,2,Crystal,4
869,2,Crystal,4
870,2,Crystal,4
871,2,Crystal,4
872,2,Crystal,4
873,2,Crystal,4
874,2,Crystal,4
875,2,Crystal,4
876,2,Crystal,4
877,2,Crystal,4
878,2,Crystal,4
879,2,Crystal,4
880,2,Crystal,4
881,2,Crystal,4
882,2,Crystal,4
883,2,Crystal,4
884,2,Crystal,4
885,2,Crystal,4
886,2,Crystal,4
887,2,Crystal,4
888,2,Crystal,4
889,2,Crystal,4
890,2,Crystal,4
891,2,Crystal,4
892,2,Crystal,4
893,2,Crystal,4
894,2,Crystal,4
895,2,Crystal,4
896,2,Crystal,4
897,2,Crystal,4
898,2,Crystal,4
899,2,Crystal,4
900,2,Crystal,4
901,2,Crystal,4
902,2,Crystal,4
903,2,Crystal,4
904,2,Crystal,4
905,2,Crystal,4
906,2,Crystal,4
907,2,Crystal,4
908,2,Crystal,4
909,2,Crystal,4
910,2,Crystal,4
911,2,Crystal,4
912,2,Crystal,4
913,2,Crystal,4
914,2,Crystal,4
915,2,Crystal,4
916,2,Crystal,4
917,2,Crystal,4
918,2,Crystal,4
919,2,Crystal,4
920,2,Crystal,4
921,2,Crystal,4
922,2,Crystal,4
923,2,Crystal,4
924,2,Crystal,4
925,2,Crystal,4
926,2,Crystal,4
927,2,Crystal,4
928,2,Crystal,4
929,2,Crystal,4
930,2,Crystal,4
931,2,Crystal,4
932,2,Crystal,4
933,2,Crystal,4
934,2,Crystal,4
935,1,Defective,4
936,1,Defective,4
937,2,Crystal,4
938,2,Crystal,4
939,2,Crystal,4
940,1,Defective,4
941,2,Crystal,4
942,2,Crystal,4
943,1,Defective,4
944,1,Defective,4
945,2,Crystal,4
946,1,Defective,4
947,1,Defective,4
948,1,Defective,4
949,1,Defective,4
950,1,Defective,4
951,1,Defective,4
952,1,Defective,4
953,2,Crystal,4
954,1,Defective,4
955,1,Defective,4
956,2,Crystal,4
957,1,Defective,4
958,2,Crystal,4
959,1,Defective,4
960,1,Defective,4
961,1,Defective,4
962,2,Crystal,4
963,1,Defective,4
964,1,Defective,4
965,2,Crystal,4
966,2,Crystal,4
967,2,Crystal,4
968,1,Defective,4
969,1,Defective,4
970,2,Crystal,4
971,2,Crystal,4
972,2,Crystal,4
973,1,Defective,4
974,2,Crystal,4
975,2,Crystal,4
976,2,Crystal,4
977,1,Defective,4
978,1,Defective,4
979,1,Defective,4
980,2,Crystal,4
981,1,Defective,4
982,1,Defective,4
983,1,Defective,4
984,1,Defective,4
985,1,Defective,4
986,1,Defective,4
987,2,Crystal,4
988,1,Defective,4
989,1,Defective,4
990,1,Defective,4
991,1,Defective,4
992,1,Defective,4
993,1,Defective,4
994,1,Defective,4
995,1,Defective,4
996,1,Defective,4
997,1,Defective,4
998,1,Defective,4
999,1,Defective,4
